Geneid	S1	S2	S3	S4	S5	S6	S7	S8
ENSG00000101166.16	5301	5340	13530	9315	1533	1596	12626	11558
ENSG00000232925.2	0	0	3	1	0	0	1	0
ENSG00000124203.7	21	5	16	13	0	0	0	3
ENSG00000124205.18	3	2	3	4	0	0	0	1
ENSG00000225129.1	0	0	0	2	0	0	0	0
ENSG00000230352.1	0	0	0	0	0	0	0	0
ENSG00000286309.1	0	0	2	0	0	0	0	0
ENSG00000233686.3	0	0	0	3	0	0	0	0
ENSG00000287752.1	1	0	0	0	0	0	0	0
ENSG00000227282.1	3	0	0	0	0	0	0	1
ENSG00000087495.17	0	0	18	4	0	0	0	10
ENSG00000238194.2	0	0	10	0	0	0	0	2
ENSG00000238777.1	0	0	0	0	0	0	0	0
ENSG00000196074.13	2	0	3	8	0	0	12	5
ENSG00000196227.11	18	30	763	402	15	4	708	641
ENSG00000132825.7	14	4	47	14	0	6	55	67
ENSG00000124215.17	0	0	10	2	0	0	2	13
ENSG00000176659.10	2	0	0	3	0	0	0	0
ENSG00000276093.1	0	0	3	0	0	0	0	0
ENSG00000228340.7	5	26	22	18	0	0	6	14
ENSG00000207802.1	0	0	0	0	0	0	0	0
ENSG00000229690.1	0	0	0	0	0	0	0	0
ENSG00000266140.1	0	0	0	0	0	0	0	0
ENSG00000265617.1	0	0	0	0	0	0	0	0
ENSG00000276627.3	0	0	5	3	0	0	0	0
ENSG00000261035.1	0	0	0	1	0	0	0	3
ENSG00000229755.1	0	0	0	0	0	0	5	5
ENSG00000229606.2	0	0	0	0	0	0	0	0
ENSG00000289577.1	0	0	0	0	0	0	0	0
ENSG00000179242.16	10	17	22	12	16	34	43	38
ENSG00000286232.1	0	2	14	9	0	0	3	7
ENSG00000276786.1	0	0	0	0	0	0	0	0
ENSG00000277270.2	16	0	18	28	1	5	22	24
ENSG00000179253.3	0	0	4	0	0	0	0	0
ENSG00000225106.1	3	0	3	0	0	0	5	0
ENSG00000130699.20	134	122	324	108	85	64	292	242
ENSG00000284193.1	0	0	0	0	0	0	0	0
ENSG00000235018.1	0	0	0	0	0	0	0	0
ENSG00000265306.1	0	0	0	0	0	0	0	0
ENSG00000283078.1	26	1	14	24	0	0	40	17
ENSG00000289236.1	15	10	15	8	3	9	18	43
ENSG00000149657.20	584	490	671	328	90	106	651	647
ENSG00000101182.15	2768	3078	7436	4567	3770	4312	9066	7726
ENSG00000184402.15	93	83	719	368	41	61	741	699
ENSG00000289537.1	26	7	13	21	17	7	17	33
ENSG00000101181.18	99	135	703	403	132	134	702	634
ENSG00000101180.17	4	9	4	3	0	1	2	4
ENSG00000130703.17	237	238	570	231	170	213	504	443
ENSG00000130706.13	403	345	937	506	338	474	1496	1232
ENSG00000226332.2	0	0	17	7	0	0	15	12
ENSG00000130702.15	213	226	296	184	109	190	385	288
ENSG00000284074.1	0	0	0	0	0	0	0	0
ENSG00000228812.8	16	8	17	26	62	20	34	18
ENSG00000273619.1	55	13	88	56	91	104	244	163
ENSG00000171858.18	28523	23562	27358	21081	28002	30414	37313	41126
ENSG00000149679.12	94	100	140	84	26	34	199	164
ENSG00000275437.1	30	33	18	22	2	16	14	4
ENSG00000130701.4	5	4	12	4	0	0	6	1
ENSG00000233017.3	0	0	9	3	0	0	2	4
ENSG00000130700.7	0	3	14	32	3	2	35	17
ENSG00000272050.1	0	0	0	0	0	0	0	6
ENSG00000260542.1	7	1	3	0	0	0	0	0
ENSG00000289548.1	0	0	4	0	0	0	0	0
ENSG00000174403.17	0	0	5	1	0	0	0	2
ENSG00000174407.14	0	0	0	0	0	0	0	0
ENSG00000199017.2	0	0	0	5	0	0	0	0
ENSG00000284508.1	0	0	0	0	0	0	0	0
ENSG00000226094.1	0	0	0	0	0	0	0	0
ENSG00000264490.3	0	0	1	1	0	1	0	0
ENSG00000273812.3	0	0	1	1	3	4	1	0
ENSG00000289634.1	6	16	1	3	12	5	0	0
ENSG00000232121.1	0	0	0	0	0	0	0	0
ENSG00000229882.1	0	0	0	0	0	0	0	0
ENSG00000167046.4	71	39	27	25	3	9	18	28
ENSG00000101187.16	522	598	1520	974	191	147	833	631
ENSG00000277496.1	2	6	9	3	7	0	14	6
ENSG00000276317.1	8	0	4	0	0	6	0	0
ENSG00000232803.1	590	497	574	357	217	235	375	388
ENSG00000237687.2	0	0	0	0	0	0	0	0
ENSG00000101188.5	27	30	78	63	32	16	76	71
ENSG00000223669.1	4	10	29	11	0	0	0	9
ENSG00000228705.3	72	92	93	87	4	9	31	61
ENSG00000101189.7	769	785	2048	1121	390	554	2456	2276
ENSG00000229873.1	6	0	0	3	1	0	12	0
ENSG00000060491.17	138	118	452	315	50	58	608	478
ENSG00000092758.18	125	116	398	270	54	45	463	422
ENSG00000101190.13	228	225	680	337	183	165	607	569
ENSG00000233838.5	0	0	0	0	0	0	0	0
ENSG00000236527.1	0	11	0	6	2	0	0	0
ENSG00000101191.17	326	250	683	389	145	92	616	516
ENSG00000273759.1	5	7	5	0	0	2	0	12
ENSG00000101193.8	1394	1560	3206	1944	527	539	3455	3111
ENSG00000101194.18	54	66	407	180	47	31	333	337
ENSG00000125533.6	1	0	3	2	0	0	0	0
ENSG00000272259.5	4	0	2	0	0	5	0	0
ENSG00000125514.9	0	0	2	4	0	0	0	2
ENSG00000237119.1	0	0	0	0	0	0	2	2
ENSG00000231133.8	0	0	4	8	0	0	0	11
ENSG00000274915.1	0	0	0	0	0	0	0	0
ENSG00000225978.3	0	0	0	0	0	0	3	0
ENSG00000287324.1	0	0	0	0	0	0	0	0
ENSG00000260416.1	6	0	3	2	0	0	0	4
ENSG00000286628.1	0	0	1	0	0	0	0	0
ENSG00000231977.2	0	0	3	3	0	0	0	0
ENSG00000207598.1	0	0	0	0	0	0	0	0
ENSG00000149658.18	130	115	1029	607	44	45	1108	790
ENSG00000273821.1	0	0	1	0	0	0	1	0
ENSG00000101197.13	6	0	1	0	0	1	1	3
ENSG00000266463.1	0	0	0	0	0	0	0	0
ENSG00000101198.15	0	2	3	4	0	0	0	0
ENSG00000275620.1	5	0	18	7	0	0	11	1
ENSG00000101199.13	76	74	538	290	29	35	547	373
ENSG00000266104.1	0	0	0	3	0	0	3	3
ENSG00000101203.17	2	9	9	17	8	1	6	7
ENSG00000222439.1	0	0	0	0	0	0	0	0
ENSG00000101204.18	15	11	21	23	4	1	12	5
ENSG00000203900.2	1	0	2	0	0	0	5	0
ENSG00000075043.20	918	953	1511	1183	1017	1282	2587	2614
ENSG00000280936.1	0	0	5	0	0	0	0	0
ENSG00000226390.1	0	0	0	10	0	0	4	0
ENSG00000101210.13	7017	6518	2987	2106	4600	5002	5486	5609
ENSG00000230226.1	0	4	3	0	3	4	0	0
ENSG00000125534.10	1828	1394	860	757	1399	1241	2150	1942
ENSG00000101213.7	16	7	22	24	0	10	1	11
ENSG00000125508.4	38	44	12	19	12	26	5	6
ENSG00000275812.1	0	0	0	0	0	0	0	0
ENSG00000125531.7	21	10	13	9	0	0	3	1
ENSG00000130589.16	215	148	270	194	36	44	324	318
ENSG00000101216.11	84	96	198	107	12	30	190	163
ENSG00000232442.2	224	251	319	214	116	119	312	305
ENSG00000197457.10	700	824	973	669	145	153	1156	956
ENSG00000258366.11	24	46	43	26	24	20	58	39
ENSG00000026036.22	7	14	30	19	6	5	36	39
ENSG00000243509.6	0	0	0	0	0	0	0	0
ENSG00000101246.20	77	73	263	175	32	64	394	282
ENSG00000197114.12	43	32	35	24	6	15	21	32
ENSG00000273154.3	0	0	0	0	0	0	0	1
ENSG00000274501.1	0	0	0	0	0	0	0	0
ENSG00000203896.10	1	6	4	6	0	0	8	0
ENSG00000273047.1	0	0	0	0	0	0	0	0
ENSG00000125520.14	587	555	593	404	147	231	813	908
ENSG00000130584.12	101	94	42	46	100	100	149	135
ENSG00000229299.2	0	0	0	0	0	0	0	0
ENSG00000231208.4	0	0	3	2	0	0	0	0
ENSG00000279610.1	0	0	0	0	0	0	0	0
ENSG00000268858.2	6	29	37	34	10	4	139	47
ENSG00000183260.7	0	0	0	0	0	0	0	0
ENSG00000101150.18	892	780	2708	1306	201	241	3957	3033
ENSG00000101152.11	194	204	500	334	148	193	618	495
ENSG00000199805.1	11	11	12	8	6	4	12	16
ENSG00000283206.1	4	0	0	0	0	0	0	0
ENSG00000216141.3	0	0	0	0	0	0	0	0
ENSG00000283513.1	0	0	0	0	0	0	0	0
ENSG00000216195.3	0	0	0	0	0	0	3	0
ENSG00000275842.1	0	0	0	0	0	0	0	0
ENSG00000198276.16	482	485	756	488	518	672	887	713
ENSG00000284433.1	0	0	0	0	0	0	0	0
ENSG00000207554.1	0	0	0	1	0	0	2	0
ENSG00000280213.1	18	25	4	15	2	4	4	7
ENSG00000196700.9	39	59	208	124	14	15	230	125
ENSG00000130590.14	6	30	60	34	0	8	57	63
ENSG00000101161.8	507	521	762	541	238	202	793	606
ENSG00000196421.9	10	0	11	15	1	0	5	6
ENSG00000203883.7	18	15	10	14	0	4	30	30
ENSG00000171703.17	330	486	680	471	226	271	894	870
ENSG00000237371.1	0	6	0	1	0	0	0	0
ENSG00000171700.14	93	76	291	148	42	70	404	360
ENSG00000274034.1	0	0	0	0	0	0	0	0
ENSG00000125510.18	5	0	14	10	3	0	8	3
ENSG00000171695.11	0	0	3	4	0	6	24	11
ENSG00000286999.1	0	0	0	0	0	0	0	0
ENSG00000196132.14	12	2	25	7	0	3	10	13
ENSG00000125522.4	27	0	6	16	0	0	0	0
ENSG00000203880.12	181	204	1617	808	10	36	1285	1041
ENSG00000278171.1	0	0	0	0	0	0	0	0
ENSG00000232852.1	0	0	0	0	0	0	0	0
ENSG00000149656.8	0	0	0	0	0	0	0	0
ENSG00000274727.1	0	0	0	4	0	0	3	0
ENSG00000279493.1	0	0	0	0	0	0	0	0
ENSG00000277117.5	0	0	0	0	0	0	0	0
ENSG00000279687.1	0	0	0	0	0	0	0	0
ENSG00000280071.4	16	8	22	28	7	7	11	20
ENSG00000276612.3	0	0	0	0	0	0	0	0
ENSG00000275464.5	4	9	70	49	2	2	28	51
ENSG00000280433.1	0	0	29	9	0	0	17	14
ENSG00000279669.1	0	9	0	0	0	0	0	1
ENSG00000279094.3	0	0	19	12	0	0	0	7
ENSG00000274333.4	0	0	0	0	0	0	0	0
ENSG00000277777.1	0	0	0	0	0	0	0	0
ENSG00000279186.1	0	0	0	0	0	0	0	0
ENSG00000279784.1	0	0	0	0	0	0	0	0
ENSG00000279064.1	0	0	0	0	0	0	0	0
ENSG00000274559.3	0	0	0	0	0	0	0	0
ENSG00000280013.1	0	0	0	0	0	0	0	0
ENSG00000279769.1	0	0	0	0	0	0	0	0
ENSG00000280191.3	0	0	0	0	0	0	0	0
ENSG00000280095.1	0	0	0	0	0	0	0	0
ENSG00000280179.1	0	8	0	0	0	0	0	0
ENSG00000275993.3	14	29	19	8	6	4	0	2
ENSG00000288187.1	0	0	0	0	0	0	0	0
ENSG00000274790.1	0	0	0	0	0	0	0	0
ENSG00000275496.4	0	0	4	0	0	0	2	0
ENSG00000280019.1	0	0	0	0	0	0	0	0
ENSG00000279709.1	0	0	0	0	0	0	0	0
ENSG00000278903.4	14	17	28	12	1	0	12	34
ENSG00000276902.1	0	0	0	0	0	0	0	0
ENSG00000274276.5	25	12	33	25	4	4	33	14
ENSG00000275895.7	7	9	28	24	0	0	13	13
ENSG00000276076.5	6	11	3	0	0	0	0	0
ENSG00000280346.1	0	0	0	0	0	0	0	0
ENSG00000279226.1	0	0	0	0	0	0	0	0
ENSG00000278927.1	0	0	0	0	0	0	0	0
ENSG00000280145.3	0	0	3	0	0	0	4	2
ENSG00000278878.1	0	0	0	0	0	0	0	0
ENSG00000279788.1	0	0	0	0	0	0	0	0
ENSG00000279728.1	0	0	0	0	0	0	0	0
ENSG00000280164.1	19	12	20	29	0	0	14	11
ENSG00000279998.1	0	0	0	0	0	0	0	0
ENSG00000278955.3	0	0	0	0	0	0	0	0
ENSG00000284550.1	0	0	0	0	0	0	0	0
ENSG00000280172.1	0	0	0	0	0	0	0	0
ENSG00000279751.1	0	0	0	0	0	0	0	0
ENSG00000280018.4	0	0	0	0	0	0	0	0
ENSG00000279477.1	0	0	0	0	0	0	0	0
ENSG00000278884.1	0	0	5	0	0	0	0	0
ENSG00000277067.4	0	0	0	0	0	0	0	0
ENSG00000274046.1	0	0	0	0	0	0	0	0
ENSG00000280330.1	0	0	0	0	0	0	0	0
ENSG00000279303.1	0	0	0	0	0	0	0	0
ENSG00000279647.1	0	0	0	0	0	0	0	0
ENSG00000279895.1	0	0	0	0	0	0	0	0
ENSG00000276077.4	0	0	0	0	0	0	0	0
ENSG00000274484.1	0	0	0	0	0	0	0	0
ENSG00000279177.1	0	0	0	0	0	0	0	0
ENSG00000276546.1	0	0	0	0	0	0	0	0
ENSG00000277991.4	1	0	3	1	0	0	1	10
ENSG00000273590.5	0	0	1	4	0	0	3	7
ENSG00000277277.4	0	0	0	0	0	0	0	0
ENSG00000278961.2	0	0	0	0	0	0	0	0
ENSG00000276289.5	3	0	0	0	0	0	0	0
ENSG00000273614.1	0	0	0	0	0	0	0	0
ENSG00000279967.1	0	0	0	0	0	0	0	0
ENSG00000278996.1	2	0	0	0	2	0	0	0
ENSG00000275950.1	0	0	0	0	0	0	0	0
ENSG00000275664.1	0	0	0	0	0	0	0	0
ENSG00000275708.1	0	0	0	0	0	0	0	0
ENSG00000277437.1	0	0	0	0	0	0	0	0
ENSG00000280800.1	0	0	0	0	0	0	0	0
ENSG00000278233.1	0	0	0	0	0	0	0	0
ENSG00000286155.1	0	0	0	0	0	0	0	0
ENSG00000286252.1	0	0	0	0	0	0	0	0
ENSG00000286057.1	0	0	0	0	0	0	0	0
ENSG00000286012.1	0	0	0	0	0	0	0	0
ENSG00000274060.1	0	0	0	0	0	0	0	0
ENSG00000277671.1	0	0	0	0	0	0	0	0
ENSG00000281383.1	3	0	5	2	11	89	11	15
ENSG00000277739.1	0	0	0	0	0	0	0	0
ENSG00000280441.3	6	11	18	9	3	0	0	0
ENSG00000277379.1	0	0	0	0	0	0	1	0
ENSG00000274868.1	0	0	0	0	0	0	0	0
ENSG00000280614.1	0	0	0	0	0	2	0	0
ENSG00000275215.1	0	0	0	0	0	0	0	0
ENSG00000286267.1	0	0	0	0	0	0	0	0
ENSG00000286146.1	0	0	0	0	0	0	0	0
ENSG00000286054.1	0	0	0	0	0	0	0	0
ENSG00000286178.1	0	0	0	0	0	0	0	0
ENSG00000275692.1	0	0	0	0	0	0	0	0
ENSG00000278775.1	0	0	0	0	0	0	0	0
ENSG00000281181.1	19	7	5	1	27	85	5	9
ENSG00000278189.1	0	0	0	0	0	1	0	0
ENSG00000286149.1	0	0	0	0	0	0	0	0
ENSG00000286032.1	0	0	0	1	0	0	0	0
ENSG00000286091.1	0	0	0	0	0	0	0	0
ENSG00000286148.1	0	0	0	0	0	0	0	0
ENSG00000279990.1	0	0	0	0	0	0	0	0
ENSG00000279615.1	0	0	0	0	0	0	0	0
ENSG00000279167.1	0	0	0	0	0	0	0	0
ENSG00000279579.3	1	0	0	0	0	0	0	0
ENSG00000286033.1	0	0	0	2	1	0	0	6
ENSG00000279213.1	0	0	0	0	0	0	0	0
ENSG00000280243.1	0	0	0	0	0	0	0	0
ENSG00000278931.1	0	0	0	0	0	0	0	0
ENSG00000264462.1	0	0	0	0	0	0	0	0
ENSG00000264063.1	0	0	0	0	0	0	0	0
ENSG00000279501.1	0	0	0	1	0	0	0	0
ENSG00000279414.1	0	0	0	0	0	0	0	0
ENSG00000280436.1	0	0	0	0	0	0	0	0
ENSG00000188681.12	0	0	0	4	0	0	0	1
ENSG00000279720.1	0	0	0	0	0	0	0	0
ENSG00000279381.1	0	0	0	3	0	0	0	0
ENSG00000278932.5	0	0	0	4	0	0	0	0
ENSG00000279718.1	0	0	0	0	0	0	0	0
ENSG00000279208.1	0	0	0	0	0	0	0	1
ENSG00000279864.2	0	0	0	0	0	0	0	0
ENSG00000279211.1	0	0	0	0	0	0	0	0
ENSG00000286103.1	0	0	0	0	0	0	0	0
ENSG00000275631.1	0	0	0	0	0	0	0	0
ENSG00000280081.4	0	0	0	0	0	0	0	1
ENSG00000279783.1	0	0	0	0	0	0	0	0
ENSG00000264002.2	1	1	2	0	0	0	0	0
ENSG00000252199.1	0	0	0	0	0	0	0	0
ENSG00000279321.1	0	0	0	0	0	0	0	0
ENSG00000270533.2	2	5	2	1	0	4	3	0
ENSG00000280372.1	2	0	0	0	0	0	0	0
ENSG00000279851.2	0	0	1	0	0	0	0	0
ENSG00000279062.1	0	0	0	0	0	0	0	0
ENSG00000277693.2	7	5	3	2	0	0	0	3
ENSG00000275945.1	1	1	1	0	0	0	0	0
ENSG00000275592.1	0	0	0	0	5	0	6	0
ENSG00000278106.1	0	0	0	0	0	0	0	0
ENSG00000187172.15	2	0	5	0	0	0	0	3
ENSG00000273840.1	0	0	0	0	0	0	0	0
ENSG00000274391.5	3	0	3	1	0	0	0	1
ENSG00000278678.1	0	0	0	2	0	0	0	0
ENSG00000273872.1	0	0	0	2	0	0	0	0
ENSG00000276556.1	0	0	0	2	0	0	0	0
ENSG00000277282.1	0	0	0	0	0	0	0	0
ENSG00000229306.1	0	0	1	1	0	0	1	0
ENSG00000224309.7	0	0	0	0	0	0	0	0
ENSG00000207097.1	0	0	0	0	0	0	0	0
ENSG00000168122.4	0	0	0	0	0	0	0	0
ENSG00000237202.1	0	0	0	0	0	0	0	0
ENSG00000280108.2	7	0	0	0	0	0	0	0
ENSG00000185390.2	0	0	0	0	0	0	0	0
ENSG00000175302.5	0	0	0	0	0	0	0	0
ENSG00000266211.1	0	0	0	0	0	0	0	0
ENSG00000226930.1	0	0	0	3	0	0	0	0
ENSG00000219280.1	0	0	0	3	0	0	0	0
ENSG00000228159.2	0	0	0	0	0	0	0	0
ENSG00000228184.1	0	0	0	0	0	0	0	2
ENSG00000179381.8	0	0	0	0	0	0	0	0
ENSG00000218549.2	0	0	0	3	0	0	0	0
ENSG00000166351.11	2	8	0	0	0	0	0	0
ENSG00000207476.1	0	0	0	0	0	0	0	0
ENSG00000266299.1	0	0	0	0	0	0	0	0
ENSG00000278381.1	0	0	0	0	0	0	0	0
ENSG00000227874.1	0	0	0	0	0	0	0	0
ENSG00000214319.2	0	0	0	0	0	0	0	0
ENSG00000279773.1	0	0	0	0	0	0	0	0
ENSG00000273692.1	0	0	0	0	0	0	0	0
ENSG00000278618.1	0	0	0	0	0	0	0	0
ENSG00000229231.1	0	0	0	0	0	0	0	0
ENSG00000224922.1	0	0	0	0	0	0	0	0
ENSG00000173231.6	0	0	0	0	0	0	0	0
ENSG00000232797.1	0	0	0	1	0	0	0	0
ENSG00000224860.1	0	0	0	0	0	0	0	0
ENSG00000215562.2	0	0	0	0	0	0	0	0
ENSG00000234538.1	0	0	0	0	0	0	0	0
ENSG00000228314.1	0	0	0	0	0	3	0	0
ENSG00000230965.1	0	0	0	0	0	0	0	0
ENSG00000215559.8	0	0	3	0	0	0	0	0
ENSG00000203616.2	0	0	0	1	0	0	0	0
ENSG00000223287.1	0	0	0	0	0	0	0	0
ENSG00000183249.8	0	0	0	0	0	0	0	0
ENSG00000233442.2	0	0	1	0	2	0	0	2
ENSG00000275170.1	0	0	0	0	0	0	0	0
ENSG00000224905.8	30	14	27	17	1	9	42	24
ENSG00000249493.1	2	0	4	0	0	0	1	0
ENSG00000201812.1	0	0	0	0	0	0	0	0
ENSG00000277572.1	0	0	0	0	0	0	0	0
ENSG00000188992.12	0	0	2	0	0	0	4	0
ENSG00000240755.1	0	0	0	0	0	0	0	0
ENSG00000185272.14	0	0	1	0	0	0	0	0
ENSG00000243064.9	22	1	7	4	0	0	1	0
ENSG00000155304.6	494	429	792	603	130	117	413	494
ENSG00000155307.19	0	3	3	1	0	0	9	2
ENSG00000223662.1	0	0	0	0	0	0	0	2
ENSG00000232884.10	11	3	3	1	0	1	0	0
ENSG00000228600.1	0	0	0	0	0	0	0	0
ENSG00000225502.2	0	0	0	0	0	0	0	4
ENSG00000235609.7	18	30	36	16	0	3	41	35
ENSG00000281903.2	0	1	12	5	0	0	13	8
ENSG00000226406.1	0	0	4	2	0	0	0	0
ENSG00000235277.1	0	0	0	0	0	0	0	0
ENSG00000180530.11	341	395	1979	991	65	52	1202	970
ENSG00000229047.1	0	0	0	0	0	0	0	0
ENSG00000231201.1	7	0	1	5	0	0	3	5
ENSG00000279390.1	10	16	15	3	0	0	6	0
ENSG00000236471.1	0	0	0	0	0	0	0	2
ENSG00000288536.1	2	0	8	7	0	0	0	3
ENSG00000288555.1	0	7	4	6	0	0	0	0
ENSG00000288578.1	0	0	0	0	0	0	0	0
ENSG00000280082.1	0	0	0	0	0	0	0	0
ENSG00000229425.4	11	0	20	18	0	1	2	8
ENSG00000224524.1	0	0	0	0	0	0	0	0
ENSG00000224247.1	6	0	0	0	0	0	0	0
ENSG00000212564.1	0	0	0	0	0	0	0	0
ENSG00000226298.1	0	0	2	1	0	0	9	5
ENSG00000155313.16	481	628	1829	948	276	250	1290	1207
ENSG00000234159.1	0	0	0	0	0	0	0	0
ENSG00000215386.14	366	416	1236	912	115	169	834	837
ENSG00000252273.1	0	0	0	0	0	0	0	0
ENSG00000214976.2	0	0	0	0	0	0	0	0
ENSG00000224602.1	0	0	0	0	0	0	0	0
ENSG00000201025.1	0	0	0	1	0	0	0	0
ENSG00000270071.4	3	0	4	2	0	0	4	0
ENSG00000270139.1	0	0	9	7	0	2	11	1
ENSG00000287066.1	0	0	6	4	0	0	0	0
ENSG00000280432.1	0	0	8	3	0	0	0	4
ENSG00000207638.1	12	0	0	0	0	0	0	0
ENSG00000199030.2	0	0	5	6	0	0	0	4
ENSG00000269950.1	0	0	1	0	0	0	2	0
ENSG00000207863.1	0	0	0	0	0	0	0	0
ENSG00000239023.1	0	0	0	0	0	0	0	0
ENSG00000237735.2	0	0	0	0	0	0	0	0
ENSG00000232886.1	0	0	0	0	0	0	0	0
ENSG00000225735.1	0	0	0	0	0	0	0	0
ENSG00000278181.1	0	0	0	7	0	0	0	0
ENSG00000252462.1	0	0	0	0	0	0	0	0
ENSG00000232560.7	31	7	84	35	22	15	76	83
ENSG00000226580.1	0	4	4	0	0	0	1	0
ENSG00000266195.2	4	0	0	0	0	0	0	0
ENSG00000154639.19	139	136	635	304	29	56	328	368
ENSG00000232260.2	0	0	2	0	0	0	1	3
ENSG00000200754.1	0	0	0	0	0	7	0	0
ENSG00000199962.1	0	0	0	0	0	0	0	0
ENSG00000154640.15	1153	1066	2242	1242	196	196	1502	1595
ENSG00000280594.2	10	16	37	16	5	2	29	20
ENSG00000226956.1	0	0	0	0	0	0	0	0
ENSG00000279648.1	0	0	2	1	0	0	0	0
ENSG00000240770.5	0	0	0	0	0	0	0	0
ENSG00000154642.11	4	5	9	3	0	0	3	6
ENSG00000244676.5	0	0	0	0	0	0	0	0
ENSG00000231755.1	0	0	0	2	0	0	0	0
ENSG00000215369.3	13	0	0	0	0	0	0	0
ENSG00000154645.14	2	0	0	1	0	0	0	0
ENSG00000227330.1	0	0	0	1	0	0	0	0
ENSG00000154646.9	0	3	0	3	0	0	3	2
ENSG00000228708.1	0	9	0	0	0	0	0	0
ENSG00000224141.6	0	0	3	2	0	0	0	1
ENSG00000230233.1	0	5	0	0	0	0	0	0
ENSG00000265841.1	0	0	0	0	0	0	0	0
ENSG00000198618.5	35	42	59	49	15	23	43	46
ENSG00000279156.1	0	0	0	0	0	0	0	0
ENSG00000232193.1	0	0	1	2	0	0	0	0
ENSG00000226204.1	0	0	0	0	0	0	0	0
ENSG00000235965.2	0	0	0	0	0	0	0	1
ENSG00000229289.1	0	0	0	0	0	0	0	0
ENSG00000226818.1	0	0	0	0	0	0	1	0
ENSG00000231620.1	0	0	0	0	0	0	0	3
ENSG00000212609.1	0	0	0	0	0	0	1	1
ENSG00000230198.1	0	0	0	0	0	0	0	0
ENSG00000271486.1	0	0	0	0	0	0	0	0
ENSG00000229336.1	13	11	13	2	0	0	2	9
ENSG00000215353.2	0	0	0	0	0	0	0	0
ENSG00000233480.2	0	0	0	0	0	0	0	0
ENSG00000233236.1	0	0	2	0	0	0	0	0
ENSG00000251851.1	0	0	0	0	0	0	0	0
ENSG00000252963.1	0	0	0	0	0	0	1	0
ENSG00000233676.2	0	0	0	0	0	0	0	0
ENSG00000234439.1	0	0	0	0	0	0	0	0
ENSG00000233206.1	0	0	0	0	0	0	0	0
ENSG00000276738.1	0	0	0	0	0	0	0	0
ENSG00000224924.8	8	0	17	8	0	0	0	1
ENSG00000215351.3	0	0	0	0	1	0	0	1
ENSG00000154654.15	104	78	431	191	76	54	271	222
ENSG00000226771.1	0	0	0	0	0	0	0	0
ENSG00000234730.1	1	0	0	0	0	0	0	0
ENSG00000237527.1	0	5	0	0	0	0	0	0
ENSG00000238265.1	0	0	0	0	0	0	0	0
ENSG00000233997.5	3	0	2	0	0	0	0	0
ENSG00000227075.1	0	0	6	0	0	0	0	0
ENSG00000233215.6	0	4	10	10	2	7	2	8
ENSG00000184856.7	0	0	5	2	0	0	3	0
ENSG00000234340.1	0	1	1	2	0	0	0	2
ENSG00000231136.1	0	0	4	4	0	0	0	0
ENSG00000202339.1	0	0	0	0	0	0	1	0
ENSG00000226043.2	0	0	1	0	0	0	0	0
ENSG00000223488.2	0	11	0	2	0	0	0	3
ENSG00000234034.1	0	0	0	0	0	0	0	0
ENSG00000225906.1	0	0	0	0	0	0	0	0
ENSG00000230972.1	0	0	0	1	0	0	0	0
ENSG00000275469.1	0	0	0	0	0	0	0	0
ENSG00000219368.3	0	0	0	0	0	0	1	0
ENSG00000231058.1	0	0	0	3	0	1	0	2
ENSG00000286222.1	0	0	0	0	0	0	0	0
ENSG00000223078.1	0	0	0	0	0	0	0	0
ENSG00000228592.2	0	12	2	4	0	0	5	1
ENSG00000223822.2	3	4	14	12	1	0	2	6
ENSG00000237569.1	0	0	0	4	0	0	0	0
ENSG00000199698.1	0	0	0	0	0	0	0	0
ENSG00000227716.1	0	0	0	0	0	0	0	0
ENSG00000288094.1	0	0	2	0	0	0	2	1
ENSG00000287612.1	0	0	0	0	0	0	0	0
ENSG00000231986.1	0	0	0	0	0	0	0	0
ENSG00000235564.2	3	0	1	5	0	0	0	0
ENSG00000287801.1	0	0	0	0	0	0	0	0
ENSG00000226996.5	4	0	0	5	0	0	1	0
ENSG00000224018.2	12	0	0	0	0	0	0	0
ENSG00000224832.2	1	0	0	1	0	0	0	0
ENSG00000237484.6	0	0	7	1	0	0	4	4
ENSG00000226983.3	4	0	3	0	0	0	0	0
ENSG00000227090.1	0	0	5	0	0	0	0	0
ENSG00000230379.5	3	1	0	0	0	0	1	0
ENSG00000237444.1	0	11	0	0	0	0	0	0
ENSG00000244278.1	0	0	0	0	0	0	0	0
ENSG00000232512.6	0	0	0	0	0	0	0	0
ENSG00000274662.1	0	0	0	0	0	0	0	0
ENSG00000223870.1	0	0	0	0	0	0	0	0
ENSG00000222042.2	2	0	0	0	0	0	0	0
ENSG00000238627.1	0	0	0	0	0	0	0	0
ENSG00000213885.4	28	12	32	17	7	9	23	39
ENSG00000279534.1	0	0	0	0	0	0	0	0
ENSG00000185433.11	0	2	7	3	2	1	11	8
ENSG00000229962.2	0	0	0	2	0	0	0	0
ENSG00000234883.7	0	1	5	0	0	0	3	0
ENSG00000283904.1	0	0	0	0	0	0	0	0
ENSG00000260583.1	0	9	4	1	1	0	15	9
ENSG00000154719.14	863	866	2422	1663	204	290	1882	1596
ENSG00000154721.15	197	287	214	149	183	136	271	302
ENSG00000237731.1	0	0	0	2	0	0	0	2
ENSG00000287109.1	0	8	15	0	0	13	3	0
ENSG00000227054.1	0	0	0	2	0	0	0	0
ENSG00000154723.13	1758	1402	4592	2985	942	739	3307	2956
